id,last_name,first_name,middle_name,suffix,date_of_birth,protected_address,street_address,municipality,zip_code,status,eligible_date,must_show_id,drivers_license,state_id,precinct,ballot_style,voted,absentee,return_status
7287627,RAMIREZ,HELEN,,,12/31/49,FALSE,47965 SAINT PAUL PARKWAY,ARLINGTON,92503,A,8/6/11,FALSE,,1138976661,01670,01670-0006,FALSE,TRUE,PB
7703624,RUIZ,EUGENE,,,11/28/67,TRUE,35 KIPLING PARK,ARLINGTON,92503,A,9/24/01,FALSE,,1093606819,01670,01670-0003,TRUE,TRUE,
3054040,HERNANDEZ,LOUISE,,,5/19/45,TRUE,5893 TALISMAN AVENUE,CAMPUS CRUSADE FOR CHRIST,92424,S,9/3/10,FALSE,C9569822,1666136852,01620,01620-0003,FALSE,FALSE,
8895067,HUNTER,ASHLEY,KAREN,,6/8/33,FALSE,975 FULTON TERRACE,CAMPUS CRUSADE FOR CHRIST,92424,A,6/10/08,FALSE,F2312470,1935475694,01620,01620-0003,TRUE,FALSE,PB
2630360,GUTIERREZ,DEBORAH,,SR,8/12/73,TRUE,66 NANCY ALLEY,SAN BERNARDINO,92424,S,8/30/06,FALSE,F9045303,1448129634,01620,01620-0009,TRUE,TRUE,PB
8931495,ADAMS,LINDA,,,12/24/30,TRUE,1 NORTHWESTERN CROSSING,CAMPUS CRUSADE FOR CHRIST,92424,S,8/7/12,FALSE,G8680766,1129175513,01620,01620-0003,TRUE,TRUE,
3730071,HALL,JASON,RYAN,,9/26/90,FALSE,593 SCHURZ POINT,SN BERNRDNO,92427,A,10/22/03,TRUE,H7011769,1672715448,01620,01620-0009,TRUE,FALSE,PB
3783620,GUTIERREZ,STEVE,SARAH,,4/9/28,FALSE,55160 MARYLAND ROAD,SAN BERNARDINO,92423,S,4/21/13,FALSE,I5678563,1905040756,01620,01620-0009,FALSE,TRUE,
2251788,MCDONALD,STEVEN,JERRY,,6/11/72,FALSE,1234 SHOPKO HILL,SAN BERNARDINO,92423,A,12/8/00,TRUE,J3154129,1854155097,01620,01620-0004,FALSE,TRUE,
2024283,FERNANDEZ,BRANDON,,,2/6/23,TRUE,8274 MOCKINGBIRD LANE,SAN BERNARDINO,92424,A,10/19/02,TRUE,K1138272,1828175637,01620,01620-0002,TRUE,FALSE,
6250481,ROBERTS,CHARLES,,,2/25/84,FALSE,2053 DREWRY STREET,SN BERNRDNO,92423,A,5/15/02,FALSE,M1252341,1451993212,01620,01620-0001,TRUE,TRUE,
5860131,ALEXANDER,THOMAS,DIANE,,2/2/39,FALSE,7317 KATIE JUNCTION,CAMPUS CRUSADE FOR CHRIST,92424,A,5/15/06,TRUE,M5977056,1660861607,01620,01620-0007,TRUE,FALSE,
8184802,BUTLER,DIANE,,,12/30/81,TRUE,84 STEPHEN CENTER,SAN BERNARDINO,92423,A,10/18/09,FALSE,N4393940,1777363241,01620,01620-0002,FALSE,FALSE,
5534247,DAVIS,KEVIN,,,5/2/47,FALSE,36917 DRYDEN TRAIL,SAN BERNARDINO,92423,S,12/18/07,TRUE,Q4253321,1231344579,01620,01620-0003,FALSE,FALSE,PB
5762900,PERKINS,SHAWN,,,2/15/63,TRUE,606 LA FOLLETTE PARKWAY,SN BERNRDNO,92424,S,1/17/05,TRUE,Q6948153,1502026549,01620,01620-0006,FALSE,FALSE,
4496487,MURPHY,CYNTHIA,,,11/6/23,TRUE,17167 DWIGHT TRAIL,SN BERNRDNO,92427,S,11/10/16,TRUE,Q9661225,1860345646,01620,01620-0005,TRUE,FALSE,PB
5463928,WALLACE,JENNIFER,,,7/21/30,TRUE,00223 LAKEWOOD ROAD,SN BERNRDNO,92424,A,2/9/07,TRUE,U8458818,1997331699,01620,01620-0001,TRUE,TRUE,
5004821,CLARK,KATHLEEN,,,12/11/94,TRUE,86 MAYWOOD STREET,SAN BERNARDINO,92424,A,6/20/15,TRUE,W2422654,1493048519,01620,01620-0008,FALSE,TRUE,PB
4781992,MATTHEWS,THERESA,HAROLD,,7/28/34,TRUE,55 TROY WAY,SAN BERNARDINO,92427,A,6/14/09,TRUE,W5070316,1146920697,01620,01620-0008,FALSE,FALSE,
2947391,BRYANT,GARY,,,2/7/50,TRUE,19 SUNBROOK PARK,SN BERNRDNO,92423,S,4/19/02,FALSE,X9944513,1814763301,01620,01620-0007,FALSE,FALSE,
8026785,GARZA,EVELYN,,,2/23/81,TRUE,50 WAUBESA LANE,CAMPUS CRUSADE FOR CHRIST,92424,A,5/30/16,FALSE,Y5742343,1629554500,01620,01620-0003,FALSE,FALSE,
6935167,RAMIREZ,GEORGE,CHRISTINA,,12/23/82,FALSE,13 SUGAR AVENUE,SN BERNRDNO,92427,S,6/30/10,FALSE,,1630289580,01620,01620-0003,FALSE,TRUE,
8866384,WATKINS,JOE,MARY,,6/4/74,FALSE,10 LILLIAN DRIVE,SAN BERNARDINO,92427,A,2/18/14,FALSE,,1899957077,01620,01620-0004,FALSE,TRUE,
6889608,COOPER,BRIAN,,,2/4/65,FALSE,3 KENSINGTON AVENUE,SAN BERNARDINO,92414,A,3/13/01,TRUE,A6215572,1376269619,01610,01610-0007,FALSE,TRUE,
2829790,BELL,DIANE,,,4/1/34,TRUE,2 HOEPKER PLACE,SAN BERNARDINO,92414,A,9/8/02,TRUE,B3546558,1425608997,01610,01610-0007,FALSE,FALSE,
1788788,MURRAY,PHYLLIS,EVELYN,,1/20/26,TRUE,01 STOUGHTON TERRACE,BASE LINE,92410,S,9/21/09,TRUE,B6110486,1898096053,01610,01610-0005,FALSE,TRUE,PB
1473622,HAYES,PAUL,,,5/22/45,TRUE,6 TRANSPORT PLACE,SAN BERNARDINO,92414,A,10/5/06,TRUE,B6687530,1323690839,01610,01610-0002,FALSE,FALSE,
6454502,BAILEY,EDWARD,,,2/12/52,TRUE,628 TOMSCOT HILL,SAN BERNARDINO,92415,A,12/2/08,FALSE,B8727547,1469345429,01610,01610-0006,TRUE,TRUE,
1275217,SIMS,JONATHAN,,,9/13/87,TRUE,143 MYRTLE ALLEY,DEL ROSA,92413,A,12/12/15,FALSE,C1210124,1665746548,01610,01610-0006,FALSE,FALSE,
8396164,FOX,CLARENCE,,,3/28/72,TRUE,2 LOOMIS POINT,SN BERNRDNO,92414,S,3/26/11,FALSE,C5317893,1542368815,01610,01610-0002,FALSE,FALSE,
9813743,BARNES,MICHAEL,,,12/23/49,TRUE,21610 RIEDER PARK,SAN BERNARDINO,92413,A,3/24/14,FALSE,C6484567,1345964521,01610,01610-0006,TRUE,FALSE,
9000118,COLE,BILLY,,,2/10/25,FALSE,9 SUTTERIDGE PARK,SN BERNRDNO,92411,S,5/2/11,FALSE,C8429583,1877809314,01610,01610-0006,FALSE,FALSE,
4224472,LEE,ROY,,,6/6/94,FALSE,1502 AMOTH ALLEY,SAN BERNARDINO,92411,S,2/21/10,FALSE,E3613998,1526370711,01610,01610-0002,FALSE,TRUE,
5917053,RAMIREZ,LARRY,,,6/30/70,TRUE,3396 WESTERFIELD PLACE,SAN BERNARDINO,92408,A,3/12/13,TRUE,F7275177,1768952150,01610,01610-0003,TRUE,TRUE,
9824508,PATTERSON,JUSTIN,BEVERLY,,3/9/71,FALSE,72259 MANITOWISH PLACE,SAN BERNARDINO,92408,A,5/3/08,TRUE,F7814284,1402653058,01610,01610-0009,TRUE,FALSE,
4638925,SCHMIDT,FRANK,LARRY,,10/17/74,TRUE,13969 SCHILLER LANE,SN BERNRDNO,92418,A,6/22/09,FALSE,G0831927,1062358105,01610,01610-0004,FALSE,FALSE,
8746107,HALL,BRANDON,,III,2/7/70,TRUE,07 MOOSE COURT,S B COUNTY OFFICES,92415,S,7/18/05,FALSE,G2498067,1861379032,01610,01610-0005,TRUE,TRUE,
7243608,MEDINA,JULIE,JOHN,,3/1/34,TRUE,2 MERRICK CIRCLE,SN BERNRDNO,92415,A,12/8/13,TRUE,H5352475,1631045388,01610,01610-0002,TRUE,FALSE,
8739251,SULLIVAN,MARILYN,CYNTHIA,,5/24/93,TRUE,61984 GRANBY PASS,SN BERNRDNO,92418,S,11/2/16,TRUE,H9489912,1110238151,01610,01610-0007,FALSE,FALSE,
9563473,CUNNINGHAM,ANN,,,12/28/30,FALSE,3 MAYER ROAD,CITY HALL,92418,A,9/6/11,FALSE,H9759690,1330117924,01610,01610-0006,FALSE,FALSE,PB
4373603,PAYNE,CHRISTINA,JOHNNY,,4/24/20,TRUE,378 HEATH DRIVE,SN BERNRDNO,92412,A,5/19/07,TRUE,I3093144,1451435294,01610,01610-0009,TRUE,FALSE,
4163344,SMITH,RAYMOND,,,6/23/68,TRUE,15 EAGLE CREST STREET,CITY HALL,92418,S,12/14/16,FALSE,I5766253,1424704752,01610,01610-0003,TRUE,TRUE,
6438979,BISHOP,BENJAMIN,,,6/10/38,TRUE,79547 HANSONS POINT,CITY HALL,92418,A,8/22/16,TRUE,I7148099,1982904466,01610,01610-0001,TRUE,TRUE,PB
4480605,EDWARDS,STEVE,,,1/13/37,TRUE,4708 HOEPKER TERRACE,SAN BERNARDINO,92410,S,10/7/15,TRUE,I9059667,1342783776,01610,01610-0001,TRUE,TRUE,
7883810,HALL,DIANA,,,8/8/69,TRUE,82096 JUDY CENTER,SN BERNRDNO,92413,S,11/22/06,TRUE,J6068886,1867063702,01610,01610-0001,FALSE,TRUE,
6690280,FERGUSON,CARLOS,,,5/27/94,FALSE,80 HUDSON STREET,SN BERNRDNO,92408,S,9/6/14,TRUE,J7522960,1335098957,01610,01610-0010,FALSE,TRUE,
2004627,RICHARDSON,DEBORAH,,,10/3/44,TRUE,9903 SUNDOWN PLAZA,SAN BERNARDINO,92415,S,1/31/16,FALSE,J8745957,1633117872,01610,01610-0007,TRUE,FALSE,
5623670,GORDON,ELIZABETH,,,8/17/79,FALSE,61 DEXTER TERRACE,SAN BERNARDINO,92418,A,3/28/14,FALSE,K2694126,1188964961,01610,01610-0008,FALSE,FALSE,
4577169,SIMPSON,CAROLYN,JESSE,,8/29/69,TRUE,4 NANCY PLAZA,S B COUNTY OFFICES,92415,S,8/15/12,TRUE,L0045421,1223227721,01610,01610-0003,TRUE,FALSE,
3473917,WILLIS,KATHLEEN,DAVID,,7/20/29,TRUE,42307 WELCH PLACE,S B COUNTY OFFICES,92415,S,4/17/03,TRUE,L5308854,1533945039,01610,01610-0003,FALSE,FALSE,
4625149,FISHER,JOE,ROBERT,,6/18/25,TRUE,92346 SHERIDAN TERRACE,SN BERNRDNO,92413,S,6/24/15,FALSE,L6017401,1790545934,01610,01610-0001,TRUE,FALSE,
8332918,JACKSON,DIANA,REBECCA,,3/21/52,TRUE,142 MELBY TERRACE,S B COUNTY OFFICES,92415,S,12/17/10,TRUE,L8602748,1594554924,01610,01610-0008,TRUE,FALSE,PB
1541338,REED,ANNA,,,11/12/68,TRUE,056 ILENE AVENUE,SAN BERNARDINO,92411,S,12/30/07,TRUE,L9879713,1380504425,01610,01610-0001,FALSE,FALSE,
6676508,MEDINA,TIMOTHY,DIANE,,3/29/81,TRUE,6 DORTON AVENUE,SN BERNRDNO,92412,A,4/24/07,TRUE,M0217269,1231072990,01610,01610-0001,TRUE,FALSE,
7779380,MILLS,ERIC,,,11/24/82,FALSE,86 SUMMERVIEW COURT,SN BERNRDNO,92412,A,8/31/09,FALSE,M8615844,1138659040,01610,01610-0008,TRUE,TRUE,
9295490,BLACK,SCOTT,,,1/23/20,FALSE,9263 JUDY ROAD,SN BERNRDNO,92410,S,9/7/07,TRUE,M8808679,1787140872,01610,01610-0002,FALSE,FALSE,
4283107,PATTERSON,JENNIFER,ANTHONY,,3/4/40,TRUE,71802 MOCKINGBIRD CROSSING,SAN BERNARDINO,92413,S,12/17/05,TRUE,M9341399,1526267738,01610,01610-0010,TRUE,TRUE,
5499982,GARRETT,PAULA,GLORIA,,11/1/32,FALSE,0 MAYWOOD WAY,SAN BERNARDINO,92410,S,4/17/05,TRUE,N8500824,1337095826,01610,01610-0007,FALSE,FALSE,
5073891,COX,ROBERT,,,3/8/91,FALSE,9 ESKER PARKWAY,DEL ROSA,92413,S,6/19/09,FALSE,N9211359,1193866809,01610,01610-0003,FALSE,TRUE,
3353221,TUCKER,GARY,KATHERINE,,8/8/78,TRUE,9045 SUTTERIDGE HILL,SN BERNRDNO,92412,A,11/18/03,TRUE,P1390802,1693048133,01610,01610-0003,FALSE,FALSE,
1615487,LEE,GEORGE,,,10/8/85,FALSE,80784 SUNDOWN DRIVE,S B COUNTY OFFICES,92415,A,3/20/12,FALSE,Q6306977,1870113791,01610,01610-0004,FALSE,FALSE,PB
3604341,CASTILLO,MATTHEW,,,10/13/77,TRUE,846 TENNYSON PLACE,SN BERNRDNO,92410,A,1/18/12,FALSE,R4968034,1555450809,01610,01610-0003,TRUE,TRUE,
9279636,THOMPSON,ANTHONY,,III,8/30/72,FALSE,99 THIERER PASS,SN BERNRDNO,92413,A,6/10/12,TRUE,T0071853,1029252994,01610,01610-0006,TRUE,FALSE,
9701836,CARTER,HOWARD,,,3/16/80,FALSE,43394 GRASSKAMP TRAIL,SAN BERNARDINO,92408,S,6/28/04,FALSE,T2684850,1860910170,01610,01610-0007,FALSE,FALSE,
4682657,YOUNG,STEPHEN,,,1/24/36,TRUE,0172 CAREY CROSSING,SN BERNRDNO,92412,S,1/16/01,TRUE,T5916680,1131560817,01610,01610-0006,FALSE,TRUE,
8993570,WOODS,CAROLYN,,,12/17/60,FALSE,414 ORIOLE JUNCTION,SN BERNRDNO,92408,S,6/4/07,FALSE,V0881441,1204243038,01610,01610-0002,FALSE,TRUE,
3024964,SCHMIDT,HENRY,JONATHAN,,11/17/60,FALSE,44 LAKE VIEW DRIVE,BASE LINE,92410,A,6/19/07,FALSE,V2532043,1267191063,01610,01610-0002,FALSE,FALSE,
1819256,CRAWFORD,ERNEST,,,7/19/34,FALSE,608 VILLAGE GREEN PLACE,DEL ROSA,92413,S,7/23/15,FALSE,W3677147,1077879284,01610,01610-0004,FALSE,TRUE,
2776842,ROSE,RACHEL,,,3/27/75,TRUE,602 FAIRFIELD PLACE,SN BERNRDNO,92418,S,11/15/11,TRUE,X1736132,1292573318,01610,01610-0002,TRUE,FALSE,
8572194,HILL,SHARON,,,8/17/44,TRUE,30 RYAN DRIVE,SAN BERNARDINO,92415,S,12/7/05,FALSE,X2016089,1104816788,01610,01610-0006,TRUE,TRUE,
8907420,MITCHELL,AARON,,,1/12/27,TRUE,680 MARQUETTE AVENUE,CITY HALL,92418,S,8/5/08,TRUE,X5454743,1559084804,01610,01610-0010,FALSE,TRUE,
3435841,BRYANT,VIRGINIA,WILLIE,,7/12/96,FALSE,4 FARWELL PARK,SAN BERNARDINO,92411,S,3/16/12,FALSE,X8618219,1418127208,01610,01610-0007,FALSE,TRUE,
1617285,HICKS,WANDA,,,11/18/71,FALSE,100 GLENDALE PLAZA,BASE LINE,92410,S,11/13/04,TRUE,X9617279,1568490985,01610,01610-0010,FALSE,FALSE,
7666311,FISHER,JAMES,CHRISTINA,JR,10/3/37,TRUE,99692 BLUE BILL PARK ALLEY,CAMPUS CRUSADE FOR CHRIST,92414,S,3/24/03,TRUE,X9884617,1848413068,01610,01610-0003,TRUE,TRUE,
3650752,LONG,NANCY,HAROLD,,12/20/20,TRUE,860 TOBAN PARKWAY,SAN BERNARDINO,92415,S,9/23/00,TRUE,Y7639249,1323093328,01610,01610-0004,FALSE,FALSE,
9582838,BOYD,MATTHEW,,,3/7/62,TRUE,4 FLORENCE PLACE,SAN BERNARDINO,92414,S,4/13/11,FALSE,Z0681410,1617844327,01610,01610-0003,TRUE,FALSE,PB
1915935,CUNNINGHAM,JANE,,,4/13/66,TRUE,0692 HEATH STREET,SAN BERNARDINO,92413,S,1/27/13,FALSE,Z3243022,1037537526,01610,01610-0004,FALSE,TRUE,
1730061,HOWELL,PETER,,,7/30/92,TRUE,4364 CRESCENT OAKS TRAIL,SN BERNRDNO,92415,S,2/14/06,TRUE,Z8918390,1373093130,01610,01610-0001,TRUE,FALSE,
2269326,MILLER,JOHN,,,8/26/30,TRUE,80 TOMSCOT PLAZA,SN BERNRDNO,92408,S,12/27/04,TRUE,,1772311458,01610,01610-0003,TRUE,TRUE,
3975396,MEYER,JERRY,,,3/12/31,TRUE,0 GRAYHAWK POINT,BASE LINE,92410,S,1/26/16,TRUE,,1795978157,01610,01610-0004,TRUE,FALSE,
6898938,HUDSON,THOMAS,,II,4/26/22,TRUE,32941 UPHAM DRIVE,SAN BERNARDINO,92418,A,11/5/13,TRUE,,1954685053,01610,01610-0004,FALSE,FALSE,
8593605,GRAHAM,DENISE,REBECCA,,9/25/83,FALSE,27 PEARSON PARK,SAN BERNARDINO,92415,S,1/10/10,TRUE,,1082561866,01610,01610-0010,FALSE,TRUE,
1728497,COOK,JEAN,,,4/28/72,FALSE,4 COMANCHE DRIVE,DEVORE HEIGHTS,92407,A,6/17/00,FALSE,A8056492,1642391621,01600,01600-0002,TRUE,FALSE,
8540416,BANKS,JOSHUA,,,1/10/89,TRUE,7641 CARBERRY PLAZA,MUSCOY,92407,S,6/16/06,FALSE,A9335370,1300553493,01600,01600-0005,TRUE,FALSE,PB
8458340,CASTILLO,ALAN,,,6/9/57,FALSE,1179 DIXON CIRCLE,SAN BERNARDINO,92403,A,8/19/02,TRUE,B4043245,1248615663,01600,01600-0009,FALSE,FALSE,
7337287,FOSTER,JOSE,,,12/20/27,TRUE,696 TENNYSON POINT,SN BERNRDNO,92406,A,4/24/02,FALSE,B5388449,1672252907,01600,01600-0008,FALSE,TRUE,
6158657,CHAPMAN,JULIE,ROBIN,,1/27/23,TRUE,9 WARRIOR COURT,ARROWHEAD FARMS,92407,A,8/6/06,FALSE,C2538686,1155056361,01600,01600-0003,FALSE,TRUE,
8825295,HOLMES,JONATHAN,,,3/13/26,FALSE,11947 WALTON LANE,VICTORVILLE,92393,S,12/22/16,FALSE,C3441542,1939901024,01600,01600-0005,FALSE,FALSE,
6094523,THOMAS,JEFFREY,,,12/25/37,TRUE,82 BECKER LANE,CAJON JUNCTION,92407,A,3/8/10,FALSE,C4089748,1868577172,01600,01600-0003,FALSE,TRUE,
2606934,SNYDER,BOBBY,BILLY,,11/2/40,TRUE,61202 ARAPAHOE TRAIL,DEVORE HGHTS,92407,A,5/16/02,TRUE,C5636410,1107077929,01600,01600-0002,TRUE,TRUE,PB
9181450,HANSEN,ROSE,,,1/2/45,TRUE,62082 ABERG DRIVE,VERDEMONT,92407,A,5/27/16,TRUE,C9951915,1205701032,01600,01600-0005,TRUE,FALSE,
1082874,HILL,KATHERINE,,,1/29/93,FALSE,9532 MERRICK WAY,VICTORVILLE,92394,A,3/21/07,TRUE,D0943491,1224770925,01600,01600-0006,TRUE,TRUE,
6043965,RODRIGUEZ,JOE,BRANDON,,9/25/47,FALSE,1580 MAGDELINE TRAIL,ARROWHED FARM,92407,A,3/15/02,TRUE,D1552463,1228068589,01600,01600-0003,TRUE,FALSE,
2032065,RICE,PAUL,NORMA,,10/1/60,TRUE,2 MALLARD STREET,SN BERNRDNO,92404,S,4/21/04,FALSE,D4545591,1237474292,01600,01600-0006,TRUE,FALSE,PB
7678602,HART,EARL,,,1/14/84,TRUE,430 HIGH CROSSING STREET,VERDEMONT,92407,A,5/9/04,FALSE,D4747577,1376514143,01600,01600-0009,FALSE,TRUE,
7368991,HENDERSON,RANDY,ERIC,,5/20/76,FALSE,3 GRAYHAWK JUNCTION,OAK GLEN,92399,S,1/27/00,FALSE,D6914047,1887817864,01600,01600-0009,TRUE,FALSE,PB
4302727,GRAHAM,WALTER,,,8/27/37,TRUE,71563 FALLVIEW AVENUE,SN BERNRDNO,92406,A,9/21/09,FALSE,D8818885,1570285127,01600,01600-0005,TRUE,FALSE,
6540625,COX,MARILYN,PHILLIP,IV,10/11/53,FALSE,65393 CALIANGT CENTER,VICTORVILLE,92395,S,1/12/01,FALSE,E3899877,1747500924,01600,01600-0005,FALSE,TRUE,
6249221,BISHOP,RICHARD,CYNTHIA,,11/27/77,TRUE,72 VERMONT TERRACE,ARROWHED FARM,92407,S,7/20/02,TRUE,E9883372,1549499541,01600,01600-0004,TRUE,TRUE,PB
1593458,CHAPMAN,HARRY,,,3/21/41,FALSE,5 FORSTER POINT,SAN BERNARDINO,92407,A,12/30/05,FALSE,F0354098,1267292718,01600,01600-0009,FALSE,TRUE,
2716129,PALMER,BETTY,,,12/8/44,FALSE,2 FULLER PLACE,CAJON JUNCTION,92407,S,2/6/14,FALSE,F6363432,1423478864,01600,01600-0001,TRUE,FALSE,
5299459,LANE,SARAH,,,2/28/72,TRUE,5 JANA ALLEY,SN BERNRDNO,92407,A,5/23/10,TRUE,G3314742,1504975241,01600,01600-0005,TRUE,FALSE,
2877387,GEORGE,JUDY,,,5/2/27,TRUE,72273 SOMMERS PARKWAY,DEL ROSA,92404,S,2/8/10,TRUE,G5918242,1249078670,01600,01600-0009,TRUE,FALSE,
7007330,DIAZ,HELEN,,,12/1/71,TRUE,07 RUTLEDGE ROAD,WRIGHTWOOD,92397,S,5/11/13,FALSE,G6435747,1608305141,01600,01600-0010,FALSE,TRUE,PB
6966746,HAMILTON,TERESA,,,7/21/21,TRUE,45192 MANUFACTURERS TERRACE,VERDEMONT,92407,A,3/15/05,TRUE,G7171945,1708270578,01600,01600-0009,FALSE,TRUE,
2976476,MARTINEZ,JIMMY,,,10/23/43,TRUE,40 SCHLIMGEN PARKWAY,GEORGE AFB,92394,S,1/29/02,FALSE,H3204702,1242542906,01600,01600-0002,TRUE,FALSE,
5100382,PERKINS,MARIE,KELLY,,4/1/50,TRUE,0 RONALD REGAN PLAZA,SN BERNRDNO,92407,S,4/11/07,FALSE,H3444778,1476600420,01600,01600-0002,FALSE,FALSE,
2616118,HILL,CATHERINE,JULIE,,7/18/24,TRUE,3397 SULLIVAN COURT,DEVORE HEIGHTS,92407,S,10/4/14,FALSE,J1495031,1947366105,01600,01600-0002,FALSE,TRUE,
2699724,GREEN,TERRY,,,10/3/52,TRUE,8524 PRAIRIEVIEW COURT,SN BERNRDNO,92407,S,2/4/10,FALSE,J9820323,1825383475,01600,01600-0007,TRUE,TRUE,PB
4259945,ANDERSON,BENJAMIN,,,11/23/96,TRUE,3 HOMEWOOD STREET,SAN BERNARDINO,92405,S,4/15/06,TRUE,J9867344,1061684212,01600,01600-0010,TRUE,TRUE,
6791057,MILLER,ERIC,CHARLES,,6/25/65,FALSE,72 DEREK PARKWAY,SAN BERNARDINO,92405,S,5/8/12,FALSE,K2795670,1336428559,01600,01600-0008,TRUE,TRUE,
2945712,NELSON,JOAN,SUSAN,,4/24/64,FALSE,75260 MAGDELINE PASS,WRIGHTWOOD,92397,S,10/16/08,FALSE,K5569423,1146705033,01600,01600-0003,FALSE,FALSE,
1988221,ADAMS,KIMBERLY,,,11/7/89,FALSE,35592 BROWN ALLEY,VICTORVILLE,92394,S,9/27/14,FALSE,L0391464,1859208389,01600,01600-0001,FALSE,FALSE,
4041854,WAGNER,RACHEL,,,6/26/96,FALSE,2697 LERDAHL CROSSING,SAN BERNARDINO,92407,A,12/13/16,FALSE,L1177991,1066515570,01600,01600-0010,FALSE,TRUE,
8190235,MURRAY,JUAN,TIMOTHY,,12/10/43,FALSE,23 IOWA PASS,WRIGHTWOOD,92397,S,12/22/15,FALSE,L5613506,1324513182,01600,01600-0010,FALSE,TRUE,PB
2739016,BLACK,EDWARD,,,6/9/90,FALSE,03710 FORSTER CROSSING,SN BERNRDNO,92401,A,11/25/13,TRUE,M0971188,1260631744,01600,01600-0010,FALSE,TRUE,
3752989,BROOKS,JOSHUA,RAYMOND,,8/5/32,TRUE,43936 NORTHPORT PLACE,SAN BERNARDINO,92404,A,5/1/16,FALSE,M2754652,1918802355,01600,01600-0009,TRUE,FALSE,
5851696,COLLINS,NICOLE,,,12/10/91,FALSE,2674 JOHN WALL POINT,ARROWHED FARM,92407,S,12/21/05,TRUE,M6840543,1070939573,01600,01600-0010,TRUE,FALSE,
7950514,WATKINS,JEREMY,,,12/20/66,TRUE,28 NAMEKAGON LANE,SN BERNRDNO,92406,A,8/14/13,TRUE,M8013751,1390895346,01600,01600-0007,TRUE,TRUE,
5323121,FOWLER,EUGENE,LAURA,,11/11/37,FALSE,18 HAUK WAY,YERMO,92398,S,7/16/02,FALSE,M8661954,1898167044,01600,01600-0007,TRUE,TRUE,
1141081,GEORGE,MARTIN,,,12/11/51,FALSE,44963 LUNDER POINT,SN BERNRDNO,92401,A,10/1/16,FALSE,M9038847,1278072982,01600,01600-0009,FALSE,FALSE,
6157517,MURPHY,LINDA,,,2/6/64,FALSE,7961 WARBLER DRIVE,SN BERNRDNO,92402,S,11/21/03,TRUE,N7589764,1828758048,01600,01600-0007,FALSE,TRUE,
6576210,REYNOLDS,ROY,,,12/2/65,TRUE,1575 FOREST DALE DRIVE,ARROWHEAD FARMS,92407,A,4/5/05,FALSE,N7734508,1539958004,01600,01600-0003,FALSE,TRUE,
6049794,TURNER,BRUCE,LAWRENCE,,6/4/20,FALSE,99534 GOLF PARK,DEL ROSA,92404,A,10/28/03,FALSE,N8012805,1920232021,01600,01600-0007,FALSE,FALSE,
2178610,WATSON,DENNIS,,,10/27/85,TRUE,0 BONNER COURT,SN BERNRDNO,92407,S,11/24/05,TRUE,N8441761,1353521353,01600,01600-0002,FALSE,TRUE,
9629771,COLE,PAUL,,IV,10/14/92,TRUE,95 CLAREMONT PLACE,YERMO,92398,S,1/15/15,FALSE,O1652238,1242014971,01600,01600-0006,TRUE,TRUE,
5982196,PAYNE,RUTH,,,10/14/32,FALSE,1679 HOOKER PARK,CAJON JUNCTION,92407,S,9/21/05,TRUE,P0004993,1805668420,01600,01600-0010,FALSE,TRUE,PB
2211710,THOMAS,DEBRA,JACQUELINE,,2/4/54,TRUE,06169 SCHOOL COURT,ARROWHEAD FARMS,92407,A,11/7/06,TRUE,P4882011,1893342681,01600,01600-0009,FALSE,FALSE,
8539720,SANDERS,RUBY,BRUCE,,3/12/26,FALSE,746 RUSKIN STREET,SN BERNRDNO,92405,A,6/4/03,FALSE,P7293434,1416190557,01600,01600-0009,TRUE,TRUE,PB
4532073,ANDREWS,RONALD,,,7/6/48,TRUE,22 SHOPKO PLACE,GEORGE AFB,92394,S,11/4/16,TRUE,P8546660,1537857382,01600,01600-0008,TRUE,TRUE,
8559517,EDWARDS,THOMAS,,,9/26/28,FALSE,72371 FORSTER CENTER,SN BERNRDNO,92403,A,10/18/00,TRUE,Q2619535,1945868626,01600,01600-0008,TRUE,TRUE,
1689327,HUNT,ROBIN,,,12/20/40,FALSE,653 BASHFORD PASS,SAN BERNARDINO,92404,S,9/22/02,TRUE,Q5717044,1030730196,01600,01600-0002,FALSE,FALSE,
9402961,TURNER,KELLY,GREGORY,,8/19/57,FALSE,2092 SAGE JUNCTION,SN BERNRDNO,92404,S,6/7/08,FALSE,R9484648,1558013291,01600,01600-0009,TRUE,FALSE,
6351793,RICE,JOAN,,,10/5/38,TRUE,9562 ELMSIDE TERRACE,MUSCOY,92407,S,9/28/06,TRUE,S1176236,1593517633,01600,01600-0010,TRUE,FALSE,PB
7988939,NELSON,ANNIE,LAURA,,7/7/76,FALSE,66 BUNKER HILL TRAIL,ARROWHED FARM,92407,A,1/29/15,TRUE,S3983276,1334452420,01600,01600-0007,FALSE,FALSE,
7738576,SANCHEZ,LISA,STEVE,,1/6/24,TRUE,7690 SCHLIMGEN PARKWAY,SN BERNRDNO,92405,A,7/14/01,FALSE,S9690395,1631106643,01600,01600-0003,FALSE,FALSE,
5500398,PERKINS,PATRICK,,,8/26/64,FALSE,9058 SUTTERIDGE TRAIL,SAN BERNARDINO,92407,S,3/12/16,TRUE,T1239990,1254337861,01600,01600-0003,TRUE,FALSE,
